course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject,days_published
512400,EFT for Stock Options Trading Success & Making Better Trades,https://www.udemy.com/eft-for-stock-option-trading-success/,TRUE,95,4530,13,31,All Levels,1.5,6/8/2015,Business Finance,1730
377370,Learn to Trade the Stock Market without Blowing Your Profits,https://www.udemy.com/learn-to-trade-the-stock-market-without-blowing-your-profits/,TRUE,60,6967,16,34,All Levels,1,2/5/2017,Business Finance,1095
1175694,Get a Credit Repair Publication On Amazon and Live LIFE..,https://www.udemy.com/get-a-credit-repair-publication-on-amazon-and-live-life/,TRUE,20,727,11,25,Beginner Level,3,26/4/2017,Business Finance,1101
945750,Fundamentals of Accounting,https://www.udemy.com/fundamentals-of-accounting/,TRUE,20,1560,43,25,All Levels,3,31/8/2016,Business Finance,1339
1085580,"RSI, Options Trading & Technical Analysis (3 Course Bundle)",https://www.udemy.com/charting-rsi-options-stock-trading-for-beginners-newtechnical-analysis/,TRUE,200,1047,9,46,All Levels,3.5,26/1/2017,Business Finance,1191
1188410,Basics of Mutual Funds for CA / CMA / CS / CFA Exams,https://www.udemy.com/basics-of-mutual-funds-for-ca-cma-cs-cfa-exams/,TRUE,125,1045,2,17,Intermediate Level,1,24/4/2017,Business Finance,1103
402836,Accounting 101: How to read an Accounting Balance Sheet,https://www.udemy.com/financial-statements-101-how-to-read-a-balance-sheet/,TRUE,200,3050,86,22,Beginner Level,2,27/1/2015,Business Finance,1921
588764,Stock Options Day Trading Mindset for Success,https://www.udemy.com/stock-options-day-trading-success-mindset/,TRUE,200,2988,21,43,All Levels,4.5,29/9/2015,Business Finance,1676
576946,Introduction to bookkeeping and Accounting,https://www.udemy.com/introduction-to-bookkeeping-and-accounting/,TRUE,35,2623,158,20,Beginner Level,1,21/8/2015,Business Finance,1715
543242,Learn to Trade The News,https://www.udemy.com/learn-to-trade-the-news/,TRUE,200,1924,351,544,All Levels,46.5,16/7/2015,Business Finance,1751
502240,"Value Investing, Taught by Six Superinvestors",https://www.udemy.com/investing-stars/,TRUE,200,3804,267,66,All Levels,5,19/6/2015,Business Finance,1778
598266,Trading for everyone - The Independent Investor Course I,https://www.udemy.com/trading-for-everyone-the-independent-investor-course/,TRUE,120,4133,15,36,Beginner Level,4,8/10/2015,Business Finance,1667
814068,Get Acquired: Learn From The Head Of Acquisitions For eBay,https://www.udemy.com/entrepreneurship-buy-and-sell-your-startup-or-business/,TRUE,195,1420,70,29,All Levels,2.5,28/4/2016,Business Finance,1464
1076920,Stock Market investment: Practical Accounting,https://www.udemy.com/stock-market-investment-practical-accounting/,TRUE,125,1120,6,43,Beginner Level,3,23/1/2017,Business Finance,1194
1103272,"How to remove 'Risk from Penny Stocks - Options Trading""",https://www.udemy.com/best-penny-stock-options-to-buy-hot-stocks-put-call-stock-options/,TRUE,200,668,12,22,All Levels,1,7/2/2017,Business Finance,1179
441112,Accounting Basics in 66 Minutes (absolutely for beginners),https://www.udemy.com/accounting-through-visual-presentation/,TRUE,25,4086,31,14,All Levels,1.5,8/3/2015,Business Finance,1881
1022108,"Tax Accounting: Difficult Topic, Made Easy to Understand",https://www.udemy.com/taxaccounting/,TRUE,200,1033,10,29,All Levels,2,11/1/2017,Business Finance,1206
1028030,Analysis of Company Financial Statements,https://www.udemy.com/analysis-of-company-financial-statements/,TRUE,20,832,34,34,All Levels,1.5,7/12/2016,Business Finance,1241
1018380,Forex Trading Like Banks – Step by Step with Live Examples,https://www.udemy.com/forex-trading-like-banks-step-by-step-with-live-examples/,TRUE,195,677,45,40,All Levels,4.5,18/12/2016,Business Finance,1230
575676,Fundamentals of Investing!,https://www.udemy.com/investment-basics-lets-invest-series/,TRUE,20,3125,54,13,Beginner Level,2,9/8/2015,Business Finance,1727
1105216,Bank Financial Management A Comprehensive Study,https://www.udemy.com/bank-financial-management-a-comprehensive-study/,TRUE,50,1081,6,21,All Levels,1.5,10/2/2017,Business Finance,1176
936328,Learn to Trade Forex and Stocks: From Beginner to Advanced,https://www.udemy.com/tradeforex/,TRUE,200,1645,25,42,All Levels,2,7/9/2016,Business Finance,1332
43441,"Master 'Technical Analysis and Chart reading skills Bundle""",https://www.udemy.com/master-technical-analysis-and-chart-reading-skills-bundle/,TRUE,120,3348,352,13,All Levels,3,25/2/2013,Business Finance,2622
1103718,Naked Put Options Trade Covered Call & Poor Man Covered Call,https://www.udemy.com/naked-put-options-trade-covered-call-poor-man-covered-call/,TRUE,200,939,7,19,All Levels,1.5,10/2/2017,Business Finance,1176
584410,The Ultimate Guide to Dividend & Dividend Growth Investing,https://www.udemy.com/investing-learn-how-to-build-a-dividend-portfolio-step-by-step/,TRUE,200,2115,59,88,All Levels,5.5,13/11/2015,Business Finance,1631
625568,Charting for Beginners 101: Technical Analysis Demystified,https://www.udemy.com/charting-for-beginners-101/,TRUE,45,2230,102,10,All Levels,1.5,9/10/2015,Business Finance,1666
297742,Build a DCF Valuation Model,https://www.udemy.com/build-a-dcf-valuation-model/,TRUE,50,2053,234,44,All Levels,5.5,1/10/2014,Business Finance,2039
24877,Introductory Financial Accounting,https://www.udemy.com/introductory-financial-accounting/,TRUE,80,1793,265,54,Beginner Level,10,3/10/2012,Business Finance,2767
1188742,Introduction to Cryptocurrencies and Blockchain,https://www.udemy.com/introduction-to-cryptocurrencies/,FALSE,0,3775,138,11,Beginner Level,2,1/5/2017,Business Finance,1096
597716,Trade Pullback Candlestick Strategy - Make Consistent Pips,https://www.udemy.com/make-consistent-profit-using-pullback-candlestick-strategy/,TRUE,200,521,67,24,All Levels,3,24/2/2016,Business Finance,1528
415802,Accounting Standards Basics (Professional Course Level),https://www.udemy.com/basics-of-accounting-standards/,TRUE,20,2222,9,12,All Levels,0.7,7/2/2015,Business Finance,1910
323950,Use the Magic Multiple Moving Average Forex Trading system,https://www.udemy.com/the-magic-multiple-moving-average-forex-trading-system/,TRUE,50,1097,252,10,Intermediate Level,1,8/11/2014,Business Finance,2001
488818,QuickBooks 2015 Training for Newbies,https://www.udemy.com/free-training-quickbooks-2015/,TRUE,200,2506,21,76,Beginner Level,6,11/5/2015,Business Finance,1817
610890,TRADING PSYCHOLOGY: Trading Mindset Mastery,https://www.udemy.com/trading-psychology-trading-mindset-mastery/,TRUE,120,975,23,23,Intermediate Level,1,30/9/2015,Business Finance,1675
638980,Option Trading: How to Adjust Delta-Neutral Strangles!,https://www.udemy.com/option-trading-selling-strangles/,TRUE,145,1398,15,26,All Levels,1.5,19/10/2015,Business Finance,1656
599684,Profitable binary option trading strategy,https://www.udemy.com/binaryoptions/,TRUE,195,1096,24,24,All Levels,1.5,29/10/2015,Business Finance,1646
332848,Tax Strategy: Financial Planning for Beginners,https://www.udemy.com/taxsavingstrategy/,TRUE,200,1703,59,25,All Levels,2,4/11/2014,Business Finance,2005
354324,Accounting 2 Simplified for You,https://www.udemy.com/accounting-2-simplified-for-you/,TRUE,45,1446,23,27,Beginner Level,5,9/12/2014,Business Finance,1970
379682,Project Funding Modelling (for Professionals),https://www.udemy.com/project-funding-modelling/,TRUE,20,2736,3,8,All Levels,1.5,29/12/2014,Business Finance,1950
319020,Investing: How I Consistently Beat The Stock Market,https://www.udemy.com/beat-the-stock-market/,TRUE,200,2000,31,34,All Levels,4.5,11/12/2014,Business Finance,1968
713258,Bookkeeping Basics:  Understand the Fundamentals,https://www.udemy.com/bookkeeping-basics/,TRUE,75,853,45,48,Beginner Level,4.5,6/11/2016,Business Finance,1272
537884,Leasing - A Comprehensive Study (Professional Course Level),https://www.udemy.com/leasing-a-comprehensive-study/,TRUE,20,3094,2,22,All Levels,3.5,17/7/2015,Business Finance,1750
919906,Trading Options For Consistent Returns: Options Basics,https://www.udemy.com/trading-options-for-income/,FALSE,0,4077,281,20,Beginner Level,1.5,18/8/2016,Business Finance,1352
46010,TechniTrader Leading Hybrid Indicator Trading,https://www.udemy.com/leading-hybrid-indicator-trading/,TRUE,20,4117,54,5,Intermediate Level,1,4/4/2013,Business Finance,2584
777932,Financial modeling: Build a DCF equity valuation model,https://www.udemy.com/guide-to-do-a-step-by-step-discounted-cash-flow-valuation/,TRUE,20,1369,17,31,All Levels,1.5,6/3/2016,Business Finance,1517
773934,CryptoArbitrager: Bitcoin Trading Robot (no mining),https://www.udemy.com/cryptoarbitrager-trade-bitcoin-vs-litecoin-with-arbitrage-robot/,TRUE,150,1224,42,14,All Levels,0.55,23/3/2016,Business Finance,1500
221306,Accounting Is Easy (for Beginners),https://www.udemy.com/fundamentals-of-accountancy/,TRUE,20,3870,12,90,All Levels,9,20/5/2014,Business Finance,2173
830994,Non Directional Weekly Options Trading System - ETF & Emini,https://www.udemy.com/etf-stock-options-non-directional-weekly-trading-system/,TRUE,200,897,22,21,All Levels,2,24/5/2016,Business Finance,1438
723510,The Complete Position Trading Course: Position Trading Stock,https://www.udemy.com/position-trading-course/,TRUE,45,1311,36,5,All Levels,1,15/1/2016,Business Finance,1568
42643,Master Iron Condors - Double the credit for half the risk,https://www.udemy.com/iron-condor-options-trading-strategy/,TRUE,60,1338,139,7,Expert Level,1,2/3/2013,Business Finance,2617
411778,Basics of investing in Mutual Funds,https://www.udemy.com/mutualfundinvesting/,TRUE,20,1589,26,42,Intermediate Level,1.5,3/3/2015,Business Finance,1886
366514,A Value Investing Approach to the Stock Market,https://www.udemy.com/start-investing-the-right-way/,TRUE,20,1189,12,15,All Levels,1.5,19/2/2015,Business Finance,1898
471588,Learn how to INVEST for huge profits or make it big trading!,https://www.udemy.com/learn-how-to-invest-for-huge-profits-or-make-9k-day-trading/,TRUE,50,701,12,37,All Levels,5.5,19/6/2015,Business Finance,1778
390096,"How to Fund your Million Dollar Idea: Equity, Debt, Unfund",https://www.udemy.com/how-to-fund-your-million-dollar-idea-equity-debt-unfund/,TRUE,50,1105,3,54,Intermediate Level,6,11/2/2015,Business Finance,1906
607876,Mastering Candlestick Charting : High Probability Trading,https://www.udemy.com/mastering-candlestick-charting/,TRUE,50,123,16,35,All Levels,2,22/9/2015,Business Finance,1683
249950,Binary Options Course - Level 2,https://www.udemy.com/binary-options-course-level-2/,FALSE,0,5874,207,9,Intermediate Level,2,26/6/2014,Business Finance,2136
792216,Stock Technical Analysis with R,https://www.udemy.com/stock-technical-analysis-with-r/,TRUE,50,354,32,49,All Levels,7,18/3/2016,Business Finance,1505
45139,"Get to know the VIX Index (aka 'The Fear Index)""",https://www.udemy.com/vix-index/,TRUE,60,727,64,9,All Levels,1,8/3/2013,Business Finance,2611
692176,Apply finance concepts for smart project management,https://www.udemy.com/apply-finance-concepts-for-smart-project-management/,FALSE,0,3465,161,24,Beginner Level,2,23/2/2016,Business Finance,1529
1224262,Introduction to Futures Trading and Live Trade Demonstration,https://www.udemy.com/introduction-to-futures-trading-and-live-trading-futures/,TRUE,60,54,4,6,Expert Level,0.716666667,24/5/2017,Business Finance,1073
598094,Crowdfunding to Win,https://www.udemy.com/crowdfunding-to-win/,TRUE,40,627,15,15,All Levels,1.5,23/9/2015,Business Finance,1682
40039,Comprehensive Forex Mastery Program,https://www.udemy.com/forex-mastery/,TRUE,45,650,107,97,All Levels,10,7/2/2013,Business Finance,2640
1266148,Preparation of Consolidated Financial Statements (Basic),https://www.udemy.com/preparation-of-consolidated-financial-statements-basic/,FALSE,0,965,0,18,Intermediate Level,1.5,28/6/2017,Business Finance,1038
791422,Succeed in Bonds Even if You Don't Know Where to Start,https://www.udemy.com/succeed-in-bonds-even-if-you-dont-know-where-to-start/,TRUE,200,1113,6,8,All Levels,1,3/2/2017,Business Finance,1183
352150,Learn to Trade for Profit: Ten Most Profitable Trading Rules,https://www.udemy.com/trading-stocks-successfully-ten-rules-of-successful-trading/,TRUE,95,739,28,45,All Levels,2,23/12/2014,Business Finance,1956
791436,Succeed in Lotto Even if You Don't Know Where to Start!,https://www.udemy.com/succeed-in-lotto-even-if-you-dont-know-where-to-start/,TRUE,20,1201,12,18,All Levels,1.5,11/5/2017,Business Finance,1086
537878,CFA Corporate Finance Level 2,https://www.udemy.com/advanced-capital-budgeting-techniques/,TRUE,50,2474,6,128,All Levels,17.5,7/7/2015,Business Finance,1760
923184,Pin Bars: The Most Powerful Forex Trading Signal,https://www.udemy.com/make-money-in-forex-using-pin-bars/,TRUE,200,494,16,19,All Levels,1,10/8/2016,Business Finance,1360
476256,Stock Options Trades Using Interactive Brokers,https://www.udemy.com/stock-options-trades-using-interactive-brokers/,TRUE,95,1580,26,14,Intermediate Level,1,7/9/2015,Business Finance,1698
552504,Introduction to Options - Strategies For Consistent Profits,https://www.udemy.com/introduction-to-options-start-trading-now/,TRUE,40,617,44,55,All Levels,4.5,16/8/2015,Business Finance,1720
537888,Risk in Forex Transactions - for CA / CS / CFA exams,https://www.udemy.com/forex-risks/,TRUE,20,2235,3,9,All Levels,1,29/9/2015,Business Finance,1676
385686,Basics of Business Statistics (College Level),https://www.udemy.com/statistics-for-accounting-and-finance-professionals/,TRUE,20,2293,9,28,All Levels,2,6/1/2015,Business Finance,1942
738900,"Trading Seasonal Price Patterns in Stocks, Futures, & Forex!",https://www.udemy.com/trading-seasonal-price-patterns-in-stocks-futures-forex/,TRUE,200,1094,8,13,Beginner Level,2,30/3/2016,Business Finance,1493
57415,Interpreting Financial Statements,https://www.udemy.com/financialstatements/,TRUE,20,1449,29,23,Beginner Level,1.5,6/6/2013,Business Finance,2521
155344,Introduction to Bookkeeping (Accounting),https://www.udemy.com/introduction-to-bookkeeping/,TRUE,20,3251,10,59,Beginner Level,12,31/1/2014,Business Finance,2282
42491,CREDIT SPREAD SURGERY - Bear Call and Bull Put Mastery ,https://www.udemy.com/advanced-credit-spreads/,TRUE,60,607,55,16,Intermediate Level,2,5/3/2013,Business Finance,2614
511952,Investment Banking: How to Land a Job on Wall Street,https://www.udemy.com/how-to-land-a-job-on-wall-street/,TRUE,75,1218,30,63,All Levels,3.5,11/6/2015,Business Finance,1786
530246,Learn To Invest In Index Funds and ETFs In 7 Easy Steps,https://www.udemy.com/invest-in-index-funds-and-etfs-in-7-easy-steps/,TRUE,20,1132,33,18,All Levels,1,20/7/2015,Business Finance,1747
862786,Financial modeling: Build a multiples valuation model,https://www.udemy.com/how-to-do-a-multiples-based-valuation-of-a-company/,TRUE,20,656,17,20,All Levels,1.5,30/5/2016,Business Finance,1432
165122,Trade Recap I - A Real Look at Futures Options Markets,https://www.udemy.com/d-levels-trade-recap-jan-17th-feb-5th-2014/,TRUE,20,3339,4,11,Beginner Level,1.5,17/2/2014,Business Finance,2265
530768,Advanced Stock Options for Serious Equity Investors!,https://www.udemy.com/bullet-proof-options-controlled-leverage-investing-secrets/,TRUE,200,1271,23,7,Expert Level,1.5,22/9/2015,Business Finance,1683
218416,Trading Binary Options for Fun and Profit,https://www.udemy.com/trading-binary-options-for-fun-and-profit/,TRUE,20,1574,24,46,All Levels,2,21/2/2015,Business Finance,1896
619296,CFA: Fast Track your career in Finance,https://www.udemy.com/cfapreparebetter/,TRUE,20,1393,27,21,Beginner Level,2,29/9/2015,Business Finance,1676
717278,How to be a Profitable Forex Trader,https://www.udemy.com/making-money-in-forex-market/,TRUE,20,1029,13,7,All Levels,0.683333333,4/5/2016,Business Finance,1458
445916,Excel Dashboard - Interactive Excel Dashboard and Charts,https://www.udemy.com/interactive-charts-in-excel/,TRUE,30,843,54,34,All Levels,3,19/3/2015,Business Finance,1870
267984,Accounting 101: Learn Business Finance Forecasting in 60mins,https://www.udemy.com/cashflow-forecasting-made-easy-learn-it-in-40-mins/,TRUE,95,1730,12,12,All Levels,1.5,24/7/2014,Business Finance,2108
